Date,BillNo,Description,Qty,Rate,Gross Amnt,Discount,Net Amnt
6/5/2074,SI4907,Kwati 1kg,1,130,130,,130
6/5/2074,SI4908,Corn flakes originbal the best 250 gm,1,170,170,,170
6/5/2074,SI4908,Bag 10kg,1,10,10,,10
6/5/2074,SI4908,Soan papdi veg 250 mg,1,152,152,,152
6/5/2074,SI4909,Dabur paste 80gm,1,45,45,,45
6/5/2074,SI4909,Close up deep action 150g,1,70,70,,70
6/5/2074,SI4910,Signature rare whiskey 180ml,2,335,670,,670
6/5/2074,SI4910,Dabur red paste 50gm,1,22,22,,22
6/5/2074,SI4910,Ramro Royale Frity Bite 85 gm,1,45,45,,45
6/5/2074,SI4911,Pari brown rice 1 kg,1,110,110,,110
6/5/2074,SI4912,Druk dalla pickle 200gm,1,195,195,3.52,191.48
6/5/2074,SI4912,Desi badam 500gm,1,750,750,,750
6/5/2074,SI4912,R. vodka 750ml,2,1150,2300,41.48,2258.52
6/5/2074,SI4913,Methi pickle 200gm,1,40,40,,40
6/5/2074,SI4914,Sai Kripa gold tea  1 kg,1,385,385,,385
6/5/2074,SI4914,Schmitten milk chocolate with rn and r 50gm,1,130,130,,130
6/5/2074,SI4914,Kit Kat red 41.5g,1,70,70,,70
6/5/2074,SI4914,Henko staiun champion 5kg,1,1330,1330,,1330
6/5/2074,SI4915,Tang orange 225gm,1,150,150,,150
6/5/2074,SI4915,Real guava small 200ml,1,30,30,,30
6/5/2074,SI4915,Rakura Green tea 25bag,1,120,120,,120
6/5/2074,SI4915,Kuch Kuch all in all 200gm,1,95,95,,95
6/5/2074,SI4916,Pashupati Papad,3,15,45,,45
6/5/2074,SI4916,Pearl sona 30kg,1,1450,1450,,1450
6/5/2074,SI4916,Nandan soya 1ltr,1,110,110,,110
6/5/2074,SI4916,Tide plus 500g,1,77,77,,77
6/5/2074,SI4917,Virgin 180 ml,2,135,270,,270
6/5/2074,SI4918,Punjabi tadka 200gm,1,100,100,,100
6/5/2074,SI4918,Nut cracker 200g,1,92,92,,92
6/5/2074,SI4918,Potato chips 200gm,1,100,100,,100
6/5/2074,SI4918,Snickers 32 gm,2,40,80,,80
6/5/2074,SI4918,Bag 10kg,1,10,10,,10
6/5/2074,SI4919,Kismiss green 500gm,1,300,300,,300
6/5/2074,SI4919,Butter scotch 1000 ml,1,275,275,,275
6/5/2074,SI4919,Kaju 500gm,1,825,825,,825
6/5/2074,SI4920,Furandana saras 700 gm,1,135,135,,135
6/5/2074,SI4920,Egg 15,1,190,190,,190
6/5/2074,SI4920,R n R Furandana 500gm,1,120,120,,120
6/5/2074,SI4920,Kaju cookies,2,65,130,,130
6/5/2074,SI4920,Bag 10kg,1,10,10,,10
6/5/2074,SI4921,Pearl jeera 25kg,1,3908,3908,,3908
6/5/2074,SI4922,Signature rare whiskey 180ml,1,335,335,,335
6/5/2074,SI4922,Cococola 2.25ltr,1,180,180,,180
6/5/2074,SI4923,R.vodka 180ml,1,290,290,,290
7/5/2074,SI4924,All in one   200gm,1,90,90,,90
7/5/2074,SI4925,DDC Dairy ghee 1ltr,2,750,1500,,1500
7/5/2074,SI4926,Rahar ko nonpolish(1kg),1,230,230,,230
7/5/2074,SI4926,Lwang suku mix 50gm,1,100,100,,100
7/5/2074,SI4926,Mash ko daal (NonPollish)500gm,1,130,130,,130
7/5/2074,SI4926,Nanglo puff,1,70,70,,70
7/5/2074,SI4926,Musuro indian 1kg,1,145,145,,145
7/5/2074,SI4927,Sugar 1 kg,1,84,84,,84
7/5/2074,SI4927,Salt 1KG,1,20,20,,20
7/5/2074,SI4928,Harpic rose 650ml,1,118,118,,118
7/5/2074,SI4928,Pril active 425 ml,1,145,145,,145
7/5/2074,SI4928,Vimbar(95gm),2,8,16,,16
7/5/2074,SI4929,Oreo choco cream 150gm,1,70,70,,70
7/5/2074,SI4929,Amrit soyabean 1 ltr,2,110,220,,220
7/5/2074,SI4929,Dhara mustard oil 1/2ltr,1,103,103,,103
7/5/2074,SI4930,Real Active orange juice 1.tr,1,220,220,,220
7/5/2074,SI4931,Ayo Soap,6,20,120,,120
7/5/2074,SI4931,Wheel lemon & jasmine 300g,1,20,20,,20
7/5/2074,SI4931,Postman gold health sunflower 1 lit,1,135,135,,135
7/5/2074,SI4932,Garnier brown 4 40gm,1,118,118,,118
7/5/2074,SI4932,Exo Dish wash 500gm,1,80,80,,80
7/5/2074,SI4932,Godrej no 1 4*100 gm,1,110,110,,110
7/5/2074,SI4932,Garnier light brown 40gm,1,118,118,,118
7/5/2074,SI4932,Tide plus 500g,1,77,77,,77
7/5/2074,SI4932,Knoor chicken delight soup,2,80,160,,160
7/5/2074,SI4933,Rara,2,17,34,,34
7/5/2074,SI4933,Fish pickle,1,45,45,,45
7/5/2074,SI4933,Bag 2 kg,1,5,5,,5
7/5/2074,SI4933,Wai wai quick,2,18,36,,36
7/5/2074,SI4933,kwiks cheese b 25gm,1,20,20,,20
7/5/2074,SI4934,Tic tac,3,20,60,,60
7/5/2074,SI4934,tori 1 ltr,1,135,135,,135
7/5/2074,SI4935,Enchantuer alluring perfumed talc 50gm,1,85,85,,85
7/5/2074,SI4935,Fair n handsome 30gm,1,110,110,,110
7/5/2074,SI4936,Maccoffee original 3X1,1,195,195,,195
7/5/2074,SI4936,Trust sugar cubes,2,100,200,,200
7/5/2074,SI4937,Sprite 2.25ltr,1,180,180,,180
7/5/2074,SI4937,Napkin 100pc,1,25,25,,25
7/5/2074,SI4938,Garnier wrinkle lift 18 gm,1,238,238,,238
7/5/2074,SI4938,Himalya gentle hydrating face wash 100ml,1,160,160,,160
7/5/2074,SI4939,Hinwa red 750 ml,1,375,375,,375
7/5/2074,SI4939,Buff sauces 500g,1,360,360,,360
7/5/2074,SI4940,Brut green 200ml,1,230,230,,230
7/5/2074,SI4941,Cello jel pen black,1,30,30,,30
7/5/2074,SI4942,Kaju 500gm,1,825,825,,825
7/5/2074,SI4942,Pesta 100gm,1,170,170,,170
7/5/2074,SI4942,Desi badam 100gm,1,150,150,,150
7/5/2074,SI4942,Bailley Drinking water 1ltr,2,30,60,,60
7/5/2074,SI4943,White oats pouch 500gr,1,165,165,,165
7/5/2074,SI4943,Tang orange 225gm,1,150,150,,150
7/5/2074,SI4943,Dabur glucose-D 100gm,1,34,34,,34
7/5/2074,SI4944,Harpic rose 650ml,1,118,118,,118
7/5/2074,SI4944,Dettol hand wahs sensitive 185  ml,1,70,70,,70
7/5/2074,SI4945,Bambino mushroom soup,1,70,70,,70
7/5/2074,SI4945,Mixed veg.soup,2,70,140,,140
7/5/2074,SI4945,Shreetara soup,2,55,110,,110
7/5/2074,SI4946,Astaberry papaya sunscreen spf 30 110ml,1,190,190,,190
7/5/2074,SI4946,Himalayan oil control lemon f/w 100ml,1,155,155,,155
7/5/2074,SI4947,Rahar ko nonpolish(1kg),2,230,460,,460
7/5/2074,SI4947,Sugar 1 kg,5,84,420,,420
7/5/2074,SI4947,Musuro Nepali 1kg,2,165,330,,330
7/5/2074,SI4948,Bailley Drinking water 1ltr,3,30,90,,90
7/5/2074,SI4949,Tuborg 650ml,2,270,540,,540
7/5/2074,SI4950,swastik naulo bread,1,35,35,,35
7/5/2074,SI4951,Pashupati Papad,2,15,30,,30
7/5/2074,SI4951,Chogada 200gm red,1,37,37,,37
7/5/2074,SI4951,Sugar 1 kg,1,84,84,,84
7/5/2074,SI4951,Kismiss yellow 100gm,1,32,32,,32
7/5/2074,SI4951,Royal feast roasted sawai 125g,1,35,35,,35
7/5/2074,SI4951,Wai wai quick,1,18,18,,18
7/5/2074,SI4951,Tarai taichin 1kg,1,70,70,,70
7/5/2074,SI4952,Real litchi 1ltr,1,210,210,,210
7/5/2074,SI4953,HND mix masala 500g,1,175,175,,175
7/5/2074,SI4953,Savory Mango  400g,1,150,150,,150
7/5/2074,SI4953,Sai Kripa Gold tea500gm,1,195,195,,195
7/5/2074,SI4953,Sugar 1 kg,1,84,84,,84
7/5/2074,SI4954,Kaju 100g,1,170,170,,170
7/5/2074,SI4955,Tiger egg steam chowmin 400gm,1,95,95,,95
7/5/2074,SI4955,Saffola active vegetable oil 1 ltr,1,210,210,,210
7/5/2074,SI4955,BMC Meat masala 100gm,1,80,80,,80
7/5/2074,SI4955,Punjabi masala papad 200gm,1,90,90,,90
7/5/2074,SI4955,Dairy milk shots  14.4 g,2,20,40,,40
7/5/2074,SI4955,Kaju cookies,1,65,65,,65
7/5/2074,SI4955,Bhujia 400g,1,168,168,,168
7/5/2074,SI4956,Tempura flour 150 gm,1,30,30,,30
7/5/2074,SI4956,Buff mince 2,1,315,315,,315
7/5/2074,SI4957,Goodday choco chips 75 gm,1,45,45,,45
7/5/2074,SI4957,Wai wai quick,4,18,72,,72
7/5/2074,SI4958,Green pad 10 pcs,6,10,60,,60
7/5/2074,SI4958,Himalya purifying neem face wash 100 ml,1,160,160,,160
7/5/2074,SI4958,Khapse 200gm,1,70,70,,70
7/5/2074,SI4958,Bournvita crunchie cookies 46.5g,2,20,40,,40
7/5/2074,SI4958,Britania Treat chico152gm,1,60,60,,60
7/5/2074,SI4959,Nimkin 1/2 kg,1,160,160,,160
7/5/2074,SI4959,Godrej no 1 4*100 gm,1,110,110,,110
7/5/2074,SI4959,Bikaji aas pass papad 400gm,1,168,168,,168
7/5/2074,SI4959,Vimbar(95gm),12,8,96,,96
7/5/2074,SI4959,Corn flakes 400 gm,1,95,95,,95
7/5/2074,SI4960,Nanglo puff,1,70,70,,70
7/5/2074,SI4961,Navratna 300ml,1,255,255,,255
7/5/2074,SI4962,Tokala masala pkt 500gm,1,195,195,,195
7/5/2074,SI4963,Nut cracker 200g,1,90,90,,90
7/5/2074,SI4963,Moong dal 400g,1,200,200,,200
7/5/2074,SI4964,Pustakari,1,70,70,,70
7/5/2074,SI4964,Pawn big,1,30,30,,30
7/5/2074,SI4964,Punjabi tadka 200gm,1,100,100,,100
7/5/2074,SI4964,Alpenliebe juzt jelly 62.9g,1,40,40,,40
7/5/2074,SI4965,Sugar 1 kg,1,84,84,,84
7/5/2074,SI4966,Ulker soup65gm,1,70,70,,70
7/5/2074,SI4967,Stay free secure 8pads,1,55,55,,55
7/5/2074,SI4968,Cutting misree 200gm,1,25,25,,25
7/5/2074,SI4968,Oreo choco cream 150gm,1,230,230,,230
7/5/2074,SI4968,Nimkin 1/2 kg,1,160,160,,160
7/5/2074,SI4968,Sparsha butter cookies 190gm,2,50,100,,100
7/5/2074,SI4969,Good day butter 250gm,2,74,148,,148
7/5/2074,SI4969,Fair & lovely 50 gm,1,120,120,,120
7/5/2074,SI4969,Fair & lovely multi vitamin 100ml,1,175,175,,175
7/5/2074,SI4969,Bajaj oil 300ml,1,240,240,,240
7/5/2074,SI4969,Kashmiri mixture 400g,1,262,262,,262
7/5/2074,SI4969,Bag 10kg,1,10,10,,10
7/5/2074,SI4969,Kaju cookies,1,65,65,,65
7/5/2074,SI4970,Darling velvetto love candy 275gm,2,95,190,,190
7/5/2074,SI4971,Tessa hanker chief,2,20,40,,40
7/5/2074,SI4971,Fogg forever 1000 spray for men 150ml,1,340,340,,340
7/5/2074,SI4971,Rakura Green tea 25bag,2,120,240,,240
7/5/2074,SI4972,Egg 15,1,190,190,,190
7/5/2074,SI4972,Real apple 1 ltr,1,200,200,,200
7/5/2074,SI4972,Real litchi 1ltr,1,210,210,,210
7/5/2074,SI4973,Aqua Jar,2,65,130,,130
7/5/2074,SI4974,Chocopie 6 packs,1,105,105,,105
7/5/2074,SI4975,Lifebuoy active fresh 85 gm,3,22,66,,66
7/5/2074,SI4975,Sensodyne fresh gel 40gm,1,80,80,,80
7/5/2074,SI4975,Exo Dish wash 85gm bar,5,10,50,,50
7/5/2074,SI4975,Moth mung  1kg,1,195,195,,195
7/5/2074,SI4975,Tasty 200gm,1,85,85,,85
7/5/2074,SI4975,Colgate slimsoft,1,85,85,,85
7/5/2074,SI4975,Colgate zing zang,1,38,38,,38
7/5/2074,SI4976,Mr.white 2X active power   1 kg,1,135,135,,135
7/5/2074,SI4976,Khapse 200gm,1,70,70,,70
7/5/2074,SI4976,Kaju 200gm,1,340,340,,340
7/5/2074,SI4976,Desi badam 200gm,1,300,300,,300
7/5/2074,SI4976,Lokal masko dal 1kg,1,300,300,,300
7/5/2074,SI4976,Rahar ko nonpolish(1kg),1,230,230,,230
7/5/2074,SI4976,Jeera dana 200 gm,1,90,90,,90
7/5/2074,SI4976,Munch nuts 32gm,4,40,160,,160
7/5/2074,SI4976,Bhujiya 1 k g,1,410,410,,410
7/5/2074,SI4976,Dettol skincare 3 pc 375gm,1,198,198,,198
7/5/2074,SI4976,Tar jali 50 grms,1,35,35,,35
7/5/2074,SI4976,Nepali  Rajma 1 kg,1,150,150,,150
7/5/2074,SI4976,Cabuli chana sano  1kg,1,215,215,,215
7/5/2074,SI4976,Shiva pujari Jwano 100 gm,1,45,45,,45
7/5/2074,SI4976,Sugar 1 kg,2,84,168,,168
7/5/2074,SI4977,Aqua Jar,1,65,65,,65
7/5/2074,SI4978,kinder joy for girls,1,70,70,,70
7/5/2074,SI4978,Khatta meetha 200g,1,82,82,,82
7/5/2074,SI4978,Rahar ko polish(500gm),3,100,300,,300
7/5/2074,SI4978,Mash ko daal (NonPollish)500gm,3,130,390,,390
7/5/2074,SI4978,Mung ko khosta 500gm,3,90,270,,270
7/5/2074,SI4978,Sugar 1 kg,5,84,420,,420
7/5/2074,SI4979,],1,1800,1800,,1800
7/5/2074,SI4979,Pearl jeera 25kg,1,1675,1675,,1675
7/5/2074,SI4980,Duracell AAA 2,1,95,95,,95
7/5/2074,SI4980,Nanglo puff,1,70,70,,70
7/5/2074,SI4980,Kaju 100g,1,170,170,,170
7/5/2074,SI4980,Real apple 200gm,2,25,50,,50
7/5/2074,SI4980,Amul Butter 100g,1,90,90,,90
7/5/2074,SI4980,Good day kaju 200gm,1,75,75,,75
7/5/2074,SI4980,Bambino mushroom soup,1,70,70,,70
7/5/2074,SI4980,Good day pista badam 200gm,1,84,84,,84
7/5/2074,SI4980,Tom yum,2,20,40,,40
7/5/2074,SI4980,Orange 200gm,4,30,120,,120
7/5/2074,SI4980,Wai wai quick,2,18,36,,36
7/5/2074,SI4980,Desi badam 100gm,1,150,150,,150
7/5/2074,SI4980,Knoor chicken delight soup,2,80,160,,160
7/5/2074,SI4980,Juzt jelly fruity bears 72.8gm,1,50,50,,50
7/5/2074,SI4981,Amrit sunflower oil 1 lltr,1,135,135,,135
7/5/2074,SI4982,Gillette vector razor 1 refillable,1,55,55,,55
7/5/2074,SI4982,Gillette vector 4 cart,1,144,144,,144
7/5/2074,SI4983,Denver 180ml,1,320,320,,320
7/5/2074,SI4984,Musuro nepali 500gm,1,83,83,,83
7/5/2074,SI4984,Rahar ko nonpolish 500gm,1,115,115,,115
7/5/2074,SI4984,Moth mung 1/2kg,1,90,90,,90
7/5/2074,SI4984,Bmc meat 50gm,1,45,45,,45
7/5/2074,SI4985,Good day butter 250gm,2,74,148,,148
7/5/2074,SI4985,Kashmiri mixture 400g,1,262,262,,262
7/5/2074,SI4985,Sparsha butter cookies 190gm,1,50,50,,50
7/5/2074,SI4985,Kaju cookies,1,65,65,,65
7/5/2074,SI4986,Kurkure puffcorn 28gm,2,20,40,,40
7/5/2074,SI4986,Gup shup peanuts 200gm,1,90,90,,90
7/5/2074,SI4986,Oreo vanilla 100gm,1,50,50,,50
7/5/2074,SI4986,kwiks cheese b 25gm,1,20,20,,20
7/5/2074,SI4987,Chana 200 gm,1,55,55,,55
7/5/2074,SI4987,Sugar 1 kg,1,84,84,,84
7/5/2074,SI4987,khairo vatmas(500gm),2,45,90,,90
7/5/2074,SI4987,Pop Corn 500gm,1,40,40,,40
7/5/2074,SI4988,Timur ko dhulo 100gm,1,90,90,,90
7/5/2074,SI4988,Rahar ko nonpolish(1kg),1,230,230,,230
7/5/2074,SI4988,Ayo Soap,12,40,480,,480
7/5/2074,SI4988,Druk Mixed fruit jam 500gr,1,130,130,,130
7/5/2074,SI4988,Sugar 1 kg,1,84,84,,84
7/5/2074,SI4988,Wai wai quick,6,18,108,,108
7/5/2074,SI4988,Salt 1KG,1,20,20,,20
7/5/2074,SI4989,R n R Furandana 500gm,1,120,120,,120
7/5/2074,SI4990,Tokla box 200 gm,1,75,75,,75
7/5/2074,SI4990,Exo Dish wash 500gm,1,80,80,,80
7/5/2074,SI4990,Wheel ok,4,20,80,,80
7/5/2074,SI4990,Rahar ko nonpolish(1kg),1,230,230,,230
7/5/2074,SI4990,Exo safai big,1,24,24,,24
7/5/2074,SI4990,Bhuja Big,1,45,45,,45
7/5/2074,SI4990,Royal feast roasted sawai 125g,2,35,70,,70
7/5/2074,SI4990,Dhaga misree(500gm),1,65,65,,65
7/5/2074,SI4990,Musuro Nepali 1kg,1,165,165,,165
7/5/2074,SI4990,Sugar 1 kg,2,84,168,,168
7/5/2074,SI4991,Horlicks original 1kg jar,1,650,650,,650
7/5/2074,SI4992,Pawn big,1,30,30,,30
7/5/2074,SI4992,Tang orange n mango mix 225gm,1,150,150,,150
7/5/2074,SI4993,Marie BIsk Farm 285 gm,1,50,50,,50
7/5/2074,SI4993,Nanglo puff,1,60,60,,60
7/5/2074,SI4993,Mcvities digestive 75 gm pkt,2,25,50,,50
7/5/2074,SI4993,Tokla gold 200 gm box,1,78,78,,78
7/5/2074,SI4993,Tiger Elaichi creemz 50g,1,10,10,,10
7/5/2074,SI4993,Maggie Noodles 280gm,2,110,220,,220
7/5/2074,SI4993,Tiger Orange creemz 50g,1,10,10,,10
7/5/2074,SI4993,Marrie gold 64gr,1,10,10,,10
7/5/2074,SI4993,Happy happy cho-chips 40 gm,1,10,10,,10
7/5/2074,SI4993,Tiger chjocolate creemz 50g,1,10,10,,10
7/5/2074,SI4993,Nice time 150gm,1,50,50,,50
7/5/2074,SI4993,Parle magix 50gm,3,10,30,,30
7/5/2074,SI4993,Coconut crunchees 1p,1,15,15,,15
7/5/2074,SI4993,Bikaji aaas paas papad 200gm,1,95,95,,95
7/5/2074,SI4993,Jabsons bikanari bhujiya 400gm,1,164,164,,164
7/5/2074,SI4993,Digestive  britania 210gm,1,90,90,,90
7/5/2074,SI4994,Bansi aata 5 kg,1,200,200,,200
7/5/2074,SI4995,Sardine tomato sauce with cumin 185gm,1,100,100,,100
7/5/2074,SI4996,Sunsilk black 350 ml,3,255,765,,765
7/5/2074,SI4996,Navratna 300ml,1,255,255,,255
7/5/2074,SI4996,Navratna oil 100ml,1,102,102,,102
7/5/2074,SI4997,Fogg napoleion spray 120ml,1,295,295,,295
7/5/2074,SI4998,Dove intense therapy700ml,1,500,500,,500
7/5/2074,SI4998,Choko m milk jam 350gm,1,255,255,,255
7/5/2074,SI4998,Loli Pops evolution cho,1,15,15,,15
7/5/2074,SI4999,5 star 35g crunchy,1,40,40,,40
7/5/2074,SI5000,Tokla gold 200 gm box,1,78,78,,78
7/5/2074,SI5000,Ayo Soap,6,40,240,,240
7/5/2074,SI5000,Head & shouldes smooth & silky 330ml,1,345,345,,345
7/5/2074,SI5000,Tarai taichin 1kg,2,70,140,,140
7/5/2074,SI5000,Dairy Milk 5.8gm,4,10,40,,40
7/5/2074,SI5000,Haldiram mango pickle,1,115,115,,115
7/5/2074,SI5001,dinzer lolly pop,1,20,20,,20
7/5/2074,SI5001,Loli Pops evolution cho,3,15,45,,45
7/5/2074,SI5001,Corn flakes original 475g,1,295,295,,295
7/5/2074,SI5002,5 stars 22 gm,1,20,20,,20
7/5/2074,SI5002,Chocopie 6 packs,1,105,105,,105
7/5/2074,SI5002,Kaju cookies,1,65,65,,65
7/5/2074,SI5002,Chocos 375 gm,1,295,295,,295
7/5/2074,SI5002,Bag 10kg,1,10,10,,10
7/5/2074,SI5003,Tuborg Can beer 500ml,1,200,200,,200
7/5/2074,SI5003,Surya light 10,1,90,90,,90
7/5/2074,SI5003,kwiks cheese balls,2,30,60,,60
7/5/2074,SI5003,Blue Diamond 375ml,1,290,290,,290
7/5/2074,SI5004,Jhonson baby powder 700g,1,380,380,,380
7/5/2074,SI5004,J N J baby soap 100g,1,88,88,,88
7/5/2074,SI5004,Johnson baby cream 100g,1,195,195,,195
7/5/2074,SI5004,5 Star 14g,2,10,20,,20
7/5/2074,SI5004,lays66g,1,40,40,,40
7/5/2074,SI5004,Pampers M -11 kg 9 pc,1,200,200,,200
7/5/2074,SI5004,Kids 0-2,1,40,40,,40
7/5/2074,SI5004,Bag 10kg,1,10,10,,10
7/5/2074,SI5005,Chocopie 6 packs,1,105,105,,105
7/5/2074,SI5005,Nanglo puff,1,70,70,,70
7/5/2074,SI5005,Kaju 100g,1,170,170,,170
7/5/2074,SI5005,Furandana saras 700 gm,1,135,135,,135
7/5/2074,SI5005,Chhurpi 100g,2,110,220,,220
7/5/2074,SI5006,Furandana saras 700 gm,1,135,135,,135
7/5/2074,SI5007,Nimkin 1/2 kg,1,160,160,,160
7/5/2074,SI5007,Real apple 200gm,2,25,50,,50
7/5/2074,SI5007,Buff sauces 500g,1,240,240,,240
7/5/2074,SI5007,Real mango 200ml,2,25,50,,50
7/5/2074,SI5008,Wheat flakes 400G,1,90,90,,90
7/5/2074,SI5008,Corn flakes 400 gm,1,95,95,,95
7/5/2074,SI5009,khatta meetha 400g,1,158,158,,158
7/5/2074,SI5009,Pitambari(Shiner for brass),1,45,45,,45
7/5/2074,SI5009,Wai wai chicken bhujiya 1kg,1,110,110,,110
7/5/2074,SI5009,Fogg paradise 120ml,1,295,295,,295
7/5/2074,SI5009,Bajaj almond 50ml,1,52,52,,52
7/5/2074,SI5009,Tiger krunch 40 gm pkt,1,115,115,,115
7/5/2074,SI5009,Bhujia 400g,1,168,168,,168
7/5/2074,SI5009,Boro plus total mos lotion 300ml,1,270,270,,270
7/5/2074,SI5009,Air weck Citrus splash 245ml,1,155,155,,155
7/5/2074,SI5009,Vita marri gold 278gm,1,85,85,,85
7/5/2074,SI5010,Chana thulo 1 kg,1,170,170,,170
7/5/2074,SI5010,Musuro indian(500gm),3,70,210,,210
7/5/2074,SI5011,Harpic rose 650ml,1,118,118,,118
7/5/2074,SI5012,Pesta 100gm,1,65,65,,65
7/5/2074,SI5012,Evliya King 500g,1,380,380,,380
7/5/2074,SI5012,Ramro oats dry fruits cookies 120gm,1,58,58,,58
7/5/2074,SI5012,Happydent complete xylotol 27.5gm,1,70,70,,70
7/5/2074,SI5012,Bag 10kg,1,10,10,,10
7/5/2074,SI5013,Colgate zing zang,2,38,76,,76
7/5/2074,SI5013,Choco crunch,1,50,50,,50
7/5/2074,SI5014,Dhara pure mustard oil 1 ltr,1,205,205,,205
7/5/2074,SI5014,Kismiss yellow 100gm,1,32,32,,32
7/5/2074,SI5015,Royal alps 100g,1,270,270,,270
7/5/2074,SI5015,Kismiss yellow 100gm,1,32,32,,32
7/5/2074,SI5016,Amul Cheese Slices 200gm,1,230,230,,230
7/5/2074,SI5016,Good night advanced active refill,1,110,110,,110
7/5/2074,SI5017,Harpic twin pack offer 500ml,1,205,205,,205
7/5/2074,SI5017,Pringles Sour  Cream 181g,1,275,275,,275
7/5/2074,SI5017,Buff sauces 500g,1,310,310,,310
7/5/2074,SI5017,Sunflow oil 1ltr,2,155,310,,310
7/5/2074,SI5017,Sugar 1 kg,2,84,168,,168
7/5/2074,SI5018,Roza mackerel tomato sauce,1,82,82,,82
7/5/2074,SI5018,khatta meetha 400g,1,158,158,,158
7/5/2074,SI5018,Puffino Regular grand 160gm,1,50,50,,50
7/5/2074,SI5019,Momo chicken,2,205,410,,410
7/5/2074,SI5019,Naulo bread,1,35,35,,35
7/5/2074,SI5019,Sunsilk pink 700ml,1,415,415,,415
7/5/2074,SI5020,Real mixed fruit 1 ltr,1,210,210,,210
7/5/2074,SI5020,Real orange juice 1 ltr,1,200,200,,200
7/5/2074,SI5021,Mcvities digestive 75 gm pkt,4,25,100,,100
7/5/2074,SI5021,Himani fast relief 50gm,1,160,160,,160
7/5/2074,SI5021,Pears with mint Extacts 125gm,1,85,85,,85
7/5/2074,SI5021,Pen,1,30,30,,30
7/5/2074,SI5021,Gagan golo 218 gm,2,30,60,,60
7/5/2074,SI5021,tiger krunch choco chips 40gm,3,10,30,,30
7/5/2074,SI5022,Moong dal 400g,1,200,200,,200
7/5/2074,SI5022,Musuro Nepali 1kg,2,165,330,,330
7/5/2074,SI5022,Bag 10kg,1,10,10,,10
7/5/2074,SI5022,Mung daal 1kg,1,180,180,,180
7/5/2074,SI5022,Dabur Red 175gm,1,95,95,,95
7/5/2074,SI5023,Bourn vita badam 200g,1,210,210,,210
7/5/2074,SI5024,Good night 60 night,1,115,115,,115
7/5/2074,SI5025,Clear anti hair fall 350 ml,1,328,328,,328
7/5/2074,SI5025,Cerelac multi grain 5 fruits 300 gm,2,384,768,,768
7/5/2074,SI5025,Garnier men Acno fight 100gm,1,270,270,,270
7/5/2074,SI5025,Clear men350 ml,1,328,328,,328
7/5/2074,SI5026,Ramro Royale Fruit Cake 190gm,1,90,90,,90
7/5/2074,SI5027,Tuborg 650ml,2,270,540,,540
7/5/2074,SI5028,Pantene hair fall 340 ml,2,245,490,,490
7/5/2074,SI5029,Patanjali detergent powder superior quality 1 kg,2,110,220,,220
7/5/2074,SI5029,Seto kerau 500gm,1,38,38,,38
7/5/2074,SI5029,Bmc meat masala 500gm,1,390,390,,390
7/5/2074,SI5029,Besan 200 g,5,40,200,,200
7/5/2074,SI5029,Patanjali detergent popular cake 250gm,10,20,200,,200
7/5/2074,SI5029,Navratna 300ml,1,255,255,,255
7/5/2074,SI5029,Colgate total pro gum health 140gm,1,175,175,,175
7/5/2074,SI5029,Royal feast roasted sawai 125g,1,35,35,,35
7/5/2074,SI5029,Sunslick stunning lack shine shampoo 700ml,1,415,415,,415
7/5/2074,SI5029,Bhujiya 1 k g,1,410,410,,410
7/5/2074,SI5029,Lifebuoy care 85gm,3,22,66,,66
7/5/2074,SI5029,Patanjali kachi ghani mustard oil 1 ltr,5,245,1225,,1225
7/5/2074,SI5029,Druk mango pickle 400gm,1,105,105,,105
7/5/2074,SI5029,Puffino Regular grand 160gm,1,50,50,,50
7/5/2074,SI5029,Horlicks 1kg box,1,600,600,,600
7/5/2074,SI5029,Cook soyabean oil 1 ltr,2,120,240,,240
7/5/2074,SI5030,Maggie Noodles 280gm,1,110,110,,110
7/5/2074,SI5030,Nebiko coconut 250 gm,1,50,50,,50
7/5/2074,SI5030,Rahar ko nonpolish(1kg),3,230,690,,690
7/5/2074,SI5030,Victory chillie powder 500gm,1,210,210,,210
7/5/2074,SI5030,Fortune maida 1 kg,1,55,55,,55
7/5/2074,SI5030,Garnier darkesdt brown 3,1,240,240,,240
7/5/2074,SI5030,Victory Besar 500gm,1,195,195,,195
7/5/2074,SI5030,Dettol original soap 3pc 125*3gm,1,210,210,,210
7/5/2074,SI5030,Tokla Gold pkt 1 kg,1,360,360,,360
7/5/2074,SI5030,50-50 sweett salty 150gm,1,40,40,,40
7/5/2074,SI5030,BMC kasoori methi 25gm,1,47,47,,47
7/5/2074,SI5030,Little Hearts 75gm,1,30,30,,30
7/5/2074,SI5030,Nebico Gulcose 240gm,1,35,35,,35
7/5/2074,SI5030,Bikaji papad 400gm,1,170,170,,170
7/5/2074,SI5030,Salt 1KG,5,20,100,,100
7/5/2074,SI5030,Chana thulo 1 kg,1,170,170,,170
7/5/2074,SI5030,Chana daal sano 1 kg,1,210,210,,210
7/5/2074,SI5030,Musuro Nepali 1kg,3,165,495,,495
7/5/2074,SI5030,Tarai taichin 1kg,2,70,140,,140
7/5/2074,SI5030,Bhuja Big,2,45,90,,90
7/5/2074,SI5030,Sugar 1 kg,5,84,420,,420
7/5/2074,SI5030,Dairy Milk 5.8gm,5,10,50,,50
7/5/2074,SI5030,Gyan Chakki aata 5 kg,2,255,510,,510
